country_code_iso2,region,locode,port_name,latitude,longitude,facade,fao_areas,is_active
FR,69,FRBSS,Belleville-Sur-Saône,46.109457,4.745161,,{},False
FR,69,FR69E,Belleville-En-Beaujolais,46.1139082,4.7279671,,{},False
FR,70,FRVEL,Vesoul,47.619788,6.15428,,{},False
FR,70,FRUNC,Baudoncourt,47.77722,6.344297,,{},False
FR,71,FRMAC,Mâcon,46.3068839,4.828731,,{},False
FR,71,FRMOC,Montchanin,46.748342,4.469799,,{},False
FR,71,FRPLM,Paray-Le-Monial,46.452222,4.120665,,{},False
FR,71,FRCSS,Chalon-Sur-Saône,46.780764,4.853947,,{},False
FR,71,FRLCR,Le Creusot,46.805351,4.4278,,{},False
FR,72,FR2SS,"Saint-Symphorien, Sarthe",48.071519,-0.116491,,{},False
FR,72,FRMQ6,Montval-Sur-Loir,47.6890325,0.4273101,,{},False
FR,72,FRLME,Le Mans,48.00611,0.199556,,{},False
FR,74,FRAVF,Avoriaz,46.1931227,6.7732204,,{},False
FR,74,FRTHO,Thonon-Les-Bains,46.373565,6.477635,,{},False
FR,74,FRANM,Annemasse,46.193253,6.234158,,{},False
FR,74,FREVI,Évian-Les-Bains,46.401488,6.590949,,{},False
FR,74,FRGAD,Gaillard,46.184685,6.208959,,{},False
FR,74,FRSJG,Saint-Julien-En-Genevois,46.144516,6.081338,,{},False
FR,75,FRBRA,Bercy,48.835455,2.3856832,,{},False
FR,75,FRPAR,Paris,48.856614,2.3522219,,{},False
FR,77,FRGRA,Gretz-Armainvilliers,48.7402749,2.7366419,,{},False
FR,77,FRV9S,Vernou-La-Celle-Sur-Seine,48.389259,2.8466109,,{},False
FR,77,FRMEL,Melun,48.542105,2.6554,,{},False
FR,77,FRLON,Longueville,48.514536,3.247348,,{},False
FR,77,FRNMS,Nemours,48.267043,2.692611,,{},False
FR,77,FRGBC,Grandpuits-Bailly-Carrois,48.5854426,2.9781166,,{},False
FR,77,FRMLV,Marne-La-Vallée,48.859276,2.598505,,{},False
FR,77,FRTOR,Torcy,48.850572,2.654472,,{},False
FR,77,FRMIM,Mitry-Mory,48.98543,2.619156,,{},False
FR,77,FRMTR,Montereau-Fault-Yonne,48.384734,2.956193,,{},False
FR,77,FRMEA,Meaux,48.9562018,2.8884657,,{},False
FR,78,FRMAN,Mantes-La-Jolie,48.989323,1.714958,,{},False
FR,78,FRVER,Versailles,48.801408,2.130122,,{},False
FR,78,FRPOI,Poissy,48.929584,2.046982,,{},False
FR,78,FRVET,Vernouillet,48.973699,1.983023,,{},False
FR,78,FRTRA,Trappes,48.776731,2.001844,,{},False
FR,78,FRTNF,Toussus-Le-Noble,48.747565,2.112559,,{},False
FR,78,FRTRY,Thoiry,48.865263,1.794903,,{},False
FR,78,FRAUG,Aubergenville,48.9591319,1.855891,,{},False
FR,79,FRNIT,Niort,46.323716,-0.464777,,{},False
FR,79,FRTHS,Thouars,46.976154,-0.216803,,{},False
FR,79,FREC8,Echiré,46.391519,-0.414941,,{},False
FR,79,FR2LS,Saint-Aubin-Le-Cloud,46.650913,-0.355739,,{},False
FR,80,FRCHN,Chaulnes,49.818782,2.7986749,,{},False
FR,80,FRGU6,Longueval,50.026579,2.804068,,{},False
FR,80,FRAMI,Amiens,49.894067,2.295753,,{},False
FR,86,FRCHL,Châtellerault,46.816487,0.548146,,{},False
FR,86,FRPUI,La Puye,46.643089,0.752847,,{},False
FR,86,FRPDP,Port-De-Piles,47.003088,0.598695,,{},False
FR,86,FRPIS,Poitiers,46.580224,0.340375,,{},False
FR,88,FRSDI,Saint-Dié,48.2874679,6.947767,,{},False
FR,88,FRSFJ,Saint-Michel-Sur-Meurthe,48.316576,6.887967,,{},False
FR,88,FRVTL,Vittel,48.2025406,5.9434965,,{},False
FR,88,FRNEU,Neufchâteau,48.354965,5.694596,,{},False
FR,88,FREPL,Épinal,48.172402,6.449403,,{},False
FR,88,FRCRX,Contrexéville,48.179968,5.895545,,{},False
FR,89,FRMIG,Migennes,47.964727,3.513134,,{},False
FR,89,FRSEN,Sens,48.20065,3.28268,,{},False
FR,89,FRAUF,Auxerre,47.798202,3.573781,,{},False
FR,89,FRHAB,Chablis,47.815269,3.800451,,{},False
FR,90,FRDEL,Delle,47.50752,6.997808,,{},False
FR,90,FRBOR,Belfort,47.639674,6.863849,,{},False
FR,91,FRLUL,Les Ulis,48.6792779,2.16647,,{},False
FR,91,FRJUV,Juvisy-Sur-Orge,48.692871,2.3708618,,{},False
FR,91,FRCOE,Corbeil-Essonnes,48.6102599,2.474805,,{},False
FR,91,FREVR,Évry,48.629828,2.441782,,{},False
FR,91,FRBRE,Brétigny-Sur-Orge,48.611486,2.30604,,{},False
FR,92,FRRUE,Rueil-Malmaison,48.882767,2.17693,,{},False
FR,92,FRCLA,Clamart,48.799815,2.257289,,{},False
FR,92,FRNAN,Nanterre,48.892423,2.215331,,{},False
FR,92,FRSEV,Sèvres,48.8212407,2.2109771,,{},False
FR,92,FRRWW,Rueil-Malmaison,48.882767,2.17693,,{},False
FR,92,FRGVL,Gennevilliers,48.925525,2.293275,,{},False
FR,93,FRASB,Aulnay-Sous-Bois,48.9412151,2.4970711,,{},False
FR,93,FRNLS,Noisy-Le-Sec,48.892489,2.458625,,{},False
FR,93,FRVIL,Villepinte,48.960226,2.542867,,{},True
FR,93,FRTIN,Pantin,48.894533,2.40963,,{},False
FR,93,FRLBM,Le Blanc-Mesnil,48.941345,2.46436,,{},False
FR,94,FRVSG,Villeneuve-Saint-Georges,48.7305769,2.447488,,{},False
FR,94,FRCHO,Choisy-Le-Roi,48.762541,2.4088759,,{},False
FR,94,FRVTY,Vitry-Sur-Seine,48.792001,2.39851,,{},False
FR,94,FRRUN,Rungis,48.749358,2.349936,,{},False
FR,95,FRCEP,Cergy,49.035617,2.060325,,{},False
FR,95,FRSUR,Survilliers,49.0970853,2.5435044,,{},False
FR,95,FRGLG,Garges-Lès-Gonesse,48.97178,2.400724,,{},False
FR,95,FRUVR,Louvres,49.043002,2.506288,,{},False
FR,95,FRONE,Gonesse,48.9864632,2.4497721,,{},False
FR,95,FRESO,Éragny,49.02458,2.094985,,{},False
FR,95,FRCDG,Charles-De-Gaulle Apt/Paris,49.0078597,2.5507715,,{},False
FR,95,FRLBG,Le Bourget Apt/Paris,48.9622569,2.4383628,,{},False
SE,,SEFLP,Flatvarp,57.988333,16.81,,{27.3.d.27},False
NO,,NOKMY,Karmøy,59.278,5.252,,{27.4.a},False
BR,,BRCRC,Coaraci,-14.6333333333333,-39.55,,{41.1.3},False
IT,,ITMOL,Molfetta,41.2,16.6,,{37.2.2},False
NO,,NOIGL,Iglandsvik,61.83333333,4.933333333,,{27.4.a},False
NZ,,NZWHO,Franz Josef,-43.4,170.1833333,,{81},False
SE,,SEKLR,Kalmar,56.66,16.373333,,{27.3.d.27},False
NO,,NOFSV,Festvåg,67.43333333,14.76666667,,{27.2.a.2},False
GB,,GBYXL,Coseley,52.55,-2.083333333,,"{27.7.e,27.7.a}",False
NO,,NOMVV,Mjølkevikvarden,60.55,4.983333333,,{27.4.a},False
HR,,HRVRA,Vranjic,43.53333333,16.46666667,,{37.2.1},False
IT,,ITGU9,Giurdignano,40.11666667,18.41666667,,{37.2.2},False
MA,,MANPS,"Nouveau Port Safi, Sidi Boudenyan",32.1666666666667,-9.26666666666667,,{34.1.12},False
GB,,GBHMA,Helmsdale,58.115,-3.649,,{27.4.a},False
DK,,DKVEM,Vemmenæs,54.978,10.663,,"{27.3.c.22,27.3.b, c}",False
NL,,NLQCU,Elst,51.91666667,5.85,,{27.4.c},False
BR,,BRMDP,Murici Dos Portelas,-3.31666666666667,-42.0833333333333,,{41.1.1},False
CL,,CLKNA,Viña Del Mar,-32.98333333,-71.55,,{87.2.15},False
IT,,ITOEI,Monteiasi,40.5,17.38333333,,{37.2.2},False
EE,,EEPOO,Pootsi,58.25638889,24.16027778,,{27.3.d.28.1},False
GR,,GRALO,Alonnisos,23.85,39.15,,{51.1},False
BR,,BRDAR,Divisa Alegre,-15.7166666666667,-41.3333333333333,,{41.1.3},False
IT,,ITC8G,Castelnuovo Di Garfagnana,44.1,10.4,,{37.1.3},False
DK,,DKRIS,Ristinge,54.827,10.633,,"{27.3.c.22,27.3.b, c}",False
FI,,FIKEH,Keihässalmi,60.43149738,26.65285828,,{27.3.d.32},False
HR,,HRCRS,Cres,44.95,14.4,,{37.2.1},False
GB,,GBKGW,Kingswinford,52.48333333,-2.183333333,,"{27.7.e,27.7.a}",False
NO,,NOAGK,Ågskardet,66.71666667,13.48333333,,{27.2.a.2},False
NO,,NOSAD,Sandefjord,59.11666667,10.21666667,,{27.3.a.20},False
DE,,DEKZD,Kreuzdeich,53.664,9.559,,{27.4.b},False
SS,,SSYID,Yida,10.1,30.0833333333333,,"{51.5,51.1}",False
IT,,ITC6C,Civitella Casanova,42.36666667,13.88333333,,{37.2.1},False
BR,,BRCRO,Carazinho,-28.2833333333333,-52.7833333333333,,{41.2.1},False
PA,,PACTE,Cartí Tupile,9.483333333,-78.96666667,,{31},False
EE,,EEHBS,Hõbesalu Paadisadam,58.525,23.665,,"{27.3.d.29,27.3.d.28.1}",False
EE,,EEUMO,Uuemõisa,58.95138889,23.57222222,,"{27.3.d.29,27.3.d.32}",False
FI,,FIGDB,Gottby (Godby),60.1333333333333,19.8333333333333,,{27.3.d.29},False
BR,,BRKLI,Calumbi,-7.93333333333333,-38.15,,{41.1.2},False
IE,,IECTD,Castletownsend,51.5265757,-9.1793869,,{27.7.j.2},True
DE,,DESTA,Stade,53.6,9.483333333,,{27.4.b},False
NO,,NOKVS,Kvalsund,70.5,23.96666667,,{27.2.a.2},False
EE,,EETIY,Tillikna,58.53,23.136,,"{27.3.d.29,27.3.d.28.1}",False
GB,,GBRNR,"Bernera, Lewis",58.18333333,-6.983333333,,{27.6.a},False
GB,,GBSDM,Sidmouth,50.683,-3.25,,{27.7.e},False
GR,,GRKSO,Kastoriá,40.51666667,21.26666667,,{37.3.1},False
SE,,SELEL,Lerkil,57.453833,11.916667,,"{27.3.a.21,27.3.a.20}",False
SE,,SEDON,Donsö,57.599,11.7945,,"{27.3.a.21,27.3.a.20}",False
GB,,GBCTO,Carshalton,51.35,-0.15,,"{27.7.d,27.4.c}",False
IE,,IEROE,Rosslare,52.27837079,-6.38834393,,{27.7.a},False
EE,,EERMJ,Rannametsa Jõe Lauter,58.12638889,24.49722222,,{27.3.d.28.1},False
EE,,EEPNM,Pähkneeme Lauter,59.65388889,25.6725,,{27.3.d.32},False
GB,,GBBON,Bo'Ness,56.0,-3.6,,{27.4.b},False
BR,,BRPHS,Pinheiros,-18.4,-40.2166666666667,,{41.1.3},False
GR,,GRPKO,"Petriti, Korission",39.454,20.003,,{37.2.2},False
SE,,SEFIT,Fisketången,58.356167,11.268333,,{27.3.a.20},False
GB,,GBDVN,Dunvegan,57.43333333,-6.583333333,,{27.6.a},False
US,,USKQA,Akutan,54.13333333,-165.7666667,,{67},False
EE,,EEAAD,Aadamiansu,59.65222222,25.67555556,,{27.3.d.32},False
IT,,ITMLB,Marina Della Lobra,40.6,14.33333333,,{37.1.3},False
CN,,CNXCU,Xiaocuo Pt,25.2,119.95,,{61},False
SE,,SESLK,Skälvik,56.687733,12.679183,,{27.3.a.21},False
GB,,GBFRR,Farringdon,51.1,-0.983333333,,{27.7.d},False
DK,,DKHSU,Hadsund,56.7151,10.1159,,"{27.3.a.21,27.4.b}",False
IE,,IEWIC,Wicklow,52.98120491,-6.043173398,,{27.7.a},False
US,,US2PM,Pomeroy,39.95,-75.88333333,,{21.6.B},False
BR,,BRYAP,Itapuca,-28.7666666666667,-52.1666666666667,,{41.2.1},False
EE,,EELBR,Läbara,57.93916667,22.10611111,,"{27.3.d.28.1,27.3.d.28.2}",False
ES,,ESOOP,Cadaques,42.28978384,3.28195915,,{37.1.1},False
ID,,IDMNT,"Mantang, Riau",0.786,104.561,,{71},False
ES,,ESSPP,San Pedro Del Pinatar,37.835,-0.791,,{37.1.1},False
GB,,GBHIY,Hindley,53.53333333,-2.583333333,,{27.7.a},False
AR,,ARRGL,Río Gallegos,-51.63333333,-69.21666667,,{41.3.2},False
SE,,SEHST,Heestrand,58.517,11.283,,{27.3.a.20},False
SE,,SEKKR,Kallskär,59.497167,19.168333,,{27.3.d.29},False
DK,,DKMIV,Midskov,55.513,10.613,,"{27.3.c.22,27.3.b, c}",False
AR,,ARBRC,San Carlos De Bariloche,-41.15,-71.3,,{87.3.11},False
BR,,BRIUS,Ipueiras,-4.53333333333333,-40.7,,{41.1.1},False
GB,,GBOPG,Orpington,51.35,0.1,,"{27.7.d,27.4.c}",False
SE,,SEROA,Rödlöga,59.592333,19.165,,{27.3.d.29},False
FI,,FITOR,Tornio (Torneå),65.85,24.18333333,,{27.3.d.31},False
GR,,GRKIT,Kitros (Pidna) Pierias,40.379,22.633,,{37.3.1},False
SE,,SENGR,Norra Grundsund,58.305717,11.418,,{27.3.a.20},False
SE,,SESTQ,Strängnäs,59.38333333,17.03333333,,{27.3.d.27},False
GB,,GBDRX,Drax,53.73333333,-0.983333333,,{27.4.b},False
DK,,DKSAU,Staun,57.0094,9.2937,,"{27.4.b,27.3.a.20}",False
BR,,BRCJP,Cajapió,-2.86666666666667,-44.6666666666667,,{41.1.1},False
SE,,SEFUV,Furuvik,60.652983,17.3443,,{27.3.d.30},False
EE,,EENJY,Narva-Jõesuu Külaliskai,59.45024444,28.04555556,,{27.3.d.32},False
MT,,MTXGA,Xaghra,36.05,14.25,,{37.2.2},False
GB,,GBGRU,Grutness,59.86666667,-1.283333333,,{27.4.a},False
GB,,GBCAH,Carnlough,54.98333333,-6.0,,"{27.7.a,27.6.a}",False
HR,,HRKRD,Krsan ,45.1,14.08,,{37.2.1},False
BR,,BRRPI,Ribeirão Pires,-23.7,-46.4,,{41.2.1},False
DE,,DEBSM,Bassum,52.85,8.733333333,,{27.4.b},False
EE,,EENRM,Nurme,59.57694444,24.78583333,,{27.3.d.32},False
GB,,GBAPP,Appledore,51.05,-4.2,,{27.7.f},False
KM,,KMAJN,Anjouan Apt,-12.25,44.41666667,,{51.6},False
DE,,DELUD,Lüdenscheid,51.21666667,7.616666667,,{27.4.c},False
GB,,GBHUY,Humberside Apt,53.56666667,-0.35,,{27.4.b},False
BR,,BROVR,Ouro Verde,-26.6833333333333,-52.3,,{41.2.1},False
GB,,GBBTH,Bathgate,55.9,-3.633333333,,{27.4.b},False
IT,,ITRMF,Rosignano Monferrato,45.0666666666667,8.4,,{37.1.3},False
CW,,CWCUR,Curaçao,12.16666667,-69.0,,{31},False
CN,,CNJAX,Jiaxing,30.76666667,120.75,,{61},False
IT,,ITMND,"Mondello, Palermo",38.2,13.333333,,{37.1.3},False
US,,USCCG,Crane,31.38333333,-102.35,,{77},False
TH,,THKYO,Ko Yao,7.9,98.6,,{57.1},False
SE,,SEVAA,Vålberg,59.4,13.16666667,,{27.2.a.2},False
DE,,DEBRB,Brunsbüttel,53.895,9.127,,{27.4.b},False
CN,,CNHMN,Humen Pt,22.83333333,113.6666667,,{61},False
IN,,INJNJ,Nplp Sez/Thane,19.18333333,72.95,,{51.4},False
ES,,ESVLG,Vilanova Y La Geltrú,41.2162646,1.73735134,,{37.1.1},False
SS,,SSJUB,Juba,4.85,31.61666667,,{51.5},False
DE,,DETDF,Todendorf,53.7,10.35,,"{27.3.c.22,27.3.b, c}",False
IT,,ITNN3,Cannobio,46.06666667,8.7,,{37.1.3},False
EE,,EEPRY,Purtse Jahtsadam,59.435,26.991,,{27.3.d.32},False
EE,,EEKUS,Kuldaste,59.64222222,25.50111111,,{27.3.d.32},False
MG,,MGWBO,Beroroha,-21.680817,45.1658261,,{51.6},False
SE,,SEULK,Ulkehall,57.394783,12.107633,,{27.3.a.21},False
BR,,BRTSA,Taboão Da Serra,-23.6166666666667,-46.7833333333333,,{41.2.1},False
BR,,BRACG,Araçagi,-6.85,-35.3666666666667,,{41.1.2},False
PT,,PTTVR,Tavira,37.12541944,-7.647205556,,{27.9.a},False
KR,,KRTGH,Donghae,37.48333333,129.1166667,,{61},False
MT,,MTMTA,Mtarfa,35.88333333,14.38333333,,{37.2.2},False
AR,,ARSZQ,Sáenz Peña,-34.6,-58.53333333,,{41.2.3},False
ES,,ESPTN,Puerto Del Son,42.72855086,-9.00184104,,{27.9.a},False
BR,,BRTPB,Taparuba,-19.75,-41.6,,{41.1.3},False
FJ,,FJPTF,Malolo Lailai Island,-17.78333333,177.2,,{71},False
GN,,GNFOR,Forecariah,9.43333333333333,-13.0833333333333,,{34.3.13},False
ES,,ESPSM,Puerto De Santa María,36.59042494,-6.23002482,,{27.9.a},False
DE,,DEFLF,Flensburg,54.80166667,9.43,,"{27.3.c.22,27.3.b, c}",False
PF,,PFTJN,Takume,-15.85,-142.266666666667,,{77},False
FI,,FIKVA,Kaavi,62.9666666666667,28.4833333333333,,{27.3.d.30},False
GB,,GBSCT,Stockton,54.58333333,-1.416666667,,{27.4.b},False
DK,,DKQRS,Ørslevkloster Sø,56.599,9.218,,{27.4.b},False
FI,,FIKJO,Kalajoki,64.25,23.95,,{27.3.d.31},False
CN,,CNFGX,Fengxian,30.91666667,121.45,,{61},False
SE,,SEKYV,"Kyrkbacken, Ven",55.908333,12.676667,,"{27.3.b, c,27.3.b.23}",False
CN,,CNMDN,Mengding,23.55,99.08333333,,"{61,57.1}",False
CN,,CNDOU,Doumen Pt,22.2,113.2833333,,{61},False
IE,,IESLI,Sligo,54.27702691,-8.482319088,,{27.7.b},False
CO,,COTRB,Turbo,8.083333333,-76.71666667,,{31},False
BR,,BRTRI,Trairi,-3.25,-39.2666666666667,,{41.1.2},False
ES,,ESLAF,La Restinga,27.78527988,-17.97915738,,{34.1.2},False
BR,,BRLDN,Limoeiro Do Norte,-5.15,-38.0833333333333,,{41.1.2},False
DK,,DKPED,Pedersker,55.031,14.992,,"{27.3.d.24,27.3.d.25}",False
GB,,GBWRH,Wareham,50.68333333,-2.116666667,,"{27.7.e,27.7.d}",False
BR,,BRKLM,Celso Ramos,-27.6333333333333,-51.3333333333333,,{41.2.1},False
BR,,BRXEU,Xexéu,-8.8,-35.6166666666667,,{41.1.2},False
JP,,JPHDD,Iwamizawa,43.2,141.75,,{61},False
CN,,CNBSD,Baoshan Pt,31.41666667,121.4833333,,{61},False
SE,,SEBEB,Bensbyn,65.643333,22.255,,{27.3.d.31},False
BR,,BRVRG,Vargeão,-26.85,-52.15,,{41.2.1},False
AR,,ARCMP,Campana,-34.15,-58.95,,{41.2.3},False
DK,,DKFEJ,Fejø,54.938,11.3772,,"{27.3.c.22,27.3.b, c}",False
BR,,BRPEQ,Pequeri,-21.8333333333333,-43.1166666666667,,{41.2.1},False
SZ,,SZSPH,Siphofaneni,-26.6833333333333,31.6833333333333,,{51.8},False
IT,,IT223,Prelã ,43.91666667,7.933333333,,{37.1.3},False
SE,,SEVDT,Vadet,63.594133,19.856083,,"{27.3.d.30,27.3.d.31}",False
DE,,DEGWT,Westerland,54.9,8.3,,{27.4.b},False
BR,,BRSLW,São Luís Do Curu,-3.66666666666667,-39.2333333333333,,{41.1.2},False
BR,,BRPVT,Porto Vitória,-26.15,-51.2333333333333,,{41.2.1},False
BR,,BRCLP,Campo Limpo Paulista,-23.2,-46.75,,{41.2.1},False
NO,,NOSLH,Salthella,60.0,5.116666667,,{27.4.a},False
EE,,EEKUI,Kuivastu,58.56666667,23.38333333,,"{27.3.d.29,27.3.d.28.1}",False
DE,,DE68S,Friedrichskoog,54.005,8.883,,{27.4.b},False
NO,,NOFIT,Fitjar,59.91666667,5.316666667,,{27.4.a},False
HR,,HRMAT,Matulji ,45.21,14.19,,{37.2.1},False
GB,,GBTHR,Thurso,58.58333333,-3.5,,{27.4.a},False
BR,,BRMSW,Santa Maria Do Salto,-16.2333333333333,-40.1333333333333,,{41.1.3},False
GR,,GRMZP,Marina Zeas Pirea,0.0,0.0,,"{34.3.4,34.4.1}",False
CL,,CLLQN,Lirquén,-36.7,-72.98333333,,{87.2.17},False
CN,,CNDUL,Dulong,22.7833333333333,104.5,,{61},False
BR,,BRP35,Petrobrás 35 Fpso,-22.4333333333333,-40.0666666666667,,{41.2.1},False
GB,,GBEAA,"Easdale, Seil",56.28333333,-5.65,,{27.6.a},False
NO,,NOFED,Fedje,60.76666667,4.7,,{27.4.a},False
EE,,EEALS,Alajõe Saare Kinnistu,59.00861111,27.42666667,,{27.3.d.32},False
BR,,BRICU,Ibiraçu,-19.8166666666667,-40.3666666666667,,{41.1.3},False
SE,,SEJOD,Jordö,56.158667,15.4235,,{27.3.d.25},False
IN,,INMKK,Manapakkam,13.01666667,80.28333333,,{57.1},False
GR,,GRNPE,Nea Peramos Attikis,37.99,23.42,,{37.3.1},False
GR,,GRIOA,Ioánnina,39.66666667,20.85,,{37.2.2},False
BR,,BRNIU,Nova Iguaçu,-22.75,-43.45,,{41.2.1},False
BR,,BRMAQ,Maiquinique,-15.6166666666667,-40.25,,{41.1.3},False
DK,,DKTAM,Tambohuse,56.6331,8.5941,,{27.4.b},False
IE,,IEARK,Arklow,52.79584725,-6.140704805,,{27.7.a},False
DK,,DKSOR,Sortsø,54.917,11.971,,"{27.3.c.22,27.3.d.24,27.3.b, c}",False
NO,,NOHGR,Hegreneset,60.41666667,5.3,,{27.4.a},False
DK,,DKSKY,Skibby,55.7503,11.9594,,{27.3.a.21},False
JP,,JPHHS,Higashimatsuyama,36.03333333,139.35,,{61},False
IE,,IESGB,Scraggy Bay Pier,55.17194,-7.575959,,{27.6.a},False
EE,,EEVNJ,Varnja,58.48861111,27.24305556,,{27.3.d.32},False
BR,,BRSLG,São Ludgero,-28.3166666666667,-49.1666666666667,,{41.2.1},False
NO,,NOFLM,Flem,62.68333333,6.233333333,,{27.2.a.2},False
BR,,BRALY,Alambari,-23.55,-47.8833333333333,,{41.2.1},False
NO,,NOTAL,Tælavåg,60.25,4.983333333,,{27.4.a},False
HR,,HRKPR,Kaprije,43.68333333,15.71666667,,{37.2.1},False
CN,,CNSAH,Sanhe,42.46666667,129.7166667,,{61},False
BQ,,BQSAB,Saba,17.63333333,-63.23333333,,{31},False
MX,,MXTPQ,Tepic,21.5,-104.9,,{77},False
BG,,BGDUP,Dupnica,42.26666667,23.11666667,,{37.4.2},False
GB,,GBLMP,Lampeter,52.11666667,-4.066666667,,{27.7.a},False
BR,,BREVL,Erval Velho,-27.2666666666667,-51.4333333333333,,{41.2.1},False
GB,,GBHLU,Hunslet/Leeds,53.78333333,-1.533333333,,"{27.4.b,27.4.c}",False
GB,,GBDBD,Debden,51.96666667,0.266666667,,{27.4.c},False
BG,,BGRD2,Rodopa 2,43.196111,27.894167,,{37.4.2},False
BR,,BRTRA,Tracuateua,-1.06666666666667,-46.8833333333333,,{41.1.1},False
US,,USH3M,Hull,42.3,-70.9,,{21.5.Y},False
GB,,GBGOL,Golborne,53.46666667,-2.6,,{27.7.a},False
BR,,BRAWP,Alpestre,-27.2333333333333,-53.0333333333333,,{41.2.1},False
IN,,INCPR,Chawapayal Icd/Samrala,30.83333333,76.18333333,,{51.4},False
CN,,CNASN,Anshan,41.11666667,123.0,,{61},False
TH,,THPPA,Phra Pradaeng,13.6166666666667,100.55,,{71},False
BR,,BRMTQ,Maratá,-29.55,-51.55,,{41.2.2},False
SE,,SEGAN,Garnanäs,56.157667,15.087167,,{27.3.d.25},False
GB,,GBRYE,Rye,50.95,0.733333333,,"{27.7.d,27.4.c}",False
GB,,GBBAC,Balsall Common,52.38333333,-1.65,,"{27.7.d,27.4.c}",False
DE,,DERIT,Ritsch,53.7,9.416666667,,{27.4.b},False
US,,USMM9,Wenham,42.6,-70.88333333,,{21.5.Y},False
EE,,EEUNV,Undva,58.50611111,22.00555556,,"{27.3.d.29,27.3.d.28.2}",False
TR,,TRCKZ,Çanakkale,40.15,26.4,,{37.4.1},False
GB,,GBCEE,Cheetham Hill,53.51666667,-2.216666667,,{27.7.a},False
BR,,BRJAY,Jati,-7.68333333333333,-39.0,,{41.1.2},False
GB,,GBKBN,Kilburn,51.53333333,-0.2,,{27.4.c},False
BR,,BRCAN,Canoas,-29.9166666666667,-51.1666666666667,,{41.2.2},False
EE,,EEXAC,Äksi,58.548,26.658,,{27.3.d.32},False
EE,,EELLK,Liivalauka,58.70916667,22.48416667,,{27.3.d.29},False
DE,,DELCH,Lengerich,52.55,7.516666667,,{27.4.c},False
DE,,DEELZ,Elze,52.11666667,9.733333333,,{27.4.b},False
PT,,PTFLW,Flores Island Apt,39.43333333,-31.21666667,,{27.10.a.2},False
BR,,BRBNO,Bonito,-8.46666666666667,-35.7166666666667,,{41.1.2},False
IT,,ITC7G,Cogoleto,44.389,8.646,,{37.1.3},False
GR,,GRSII,Sikinos,36.7,25.11666667,,{37.3.1},False
GB,,GBCTA,Coltishall,52.73333333,1.366666667,,{27.4.c},False
BR,,BRSLM,São Lourenço Da Mata,-7.98333333333333,-35.0333333333333,,{41.1.2},False
BR,,BRSBF,São José Do Bonfim,-7.15,-37.3,,{41.1.2},False
SE,,SEKLI,Klintehamn,57.39,18.193333,,{27.3.d.27},False
FI,,FIKVN,Kiviniemi/Kello,65.11260714,25.32296587,,{27.3.d.31},False
SE,,SEJBD,Junibosand,62.2396,17.611317,,{27.3.d.30},False
IN,,INGPP,Gopalpur,28.45,76.95,,{51.4},False
BR,,BRDDM,Divinolândia De Minas,-18.8,-42.6166666666667,,{41.1.3},False
JP,,JPTRI,Tenri,34.58333333,135.8333333,,{61},False
FI,,FIVRS,Varessäikkä,64.88970639,24.80830025,,{27.3.d.31},False
SE,,SEALJ,Alvedsjö Bodar,57.170367,16.919467,,{27.3.d.27},False
IN,,INHEB,Gocl Sez/Bangalore,12.98333333,77.58333333,,{51.4},False
ES,,ESMAN,Mazagón,37.133,-6.832,,{27.9.a},False
DK,,DKTJE,Tjele Langsø,56.5127,9.612,,{27.4.b},False
VE,,VEELP,El Palito,10.4786328,-68.1163126,,{31},False
GB,,GBKLB,Kilbarchan,55.83333333,-4.55,,{27.6.a},False
IT,,IT2VL,Val Liona,45.4166666666667,11.4666666666667,,{37.2.1},False
BR,,BRLES,Santa Bárbara Do Leste,-19.9666666666667,-42.1333333333333,,"{41.1.3,41.2.1}",False
NO,,NOHRO,Herøy,65.98333333,12.3,,{27.2.a.2},False
NO,,NOOLN,Ølen,59.6,5.8,,{27.4.a},False
NO,,NOBGO,Bergen,60.3912628,5.3220544,,{27.4.a},True
SE,,SEKLT,Klätta,58.771,11.2133,,{27.3.a.20},False
DE,,DEHUS,Husum,54.475,9.045,,{27.4.b},False
IE,,IEQUI,Quilty,52.817081,-9.456568,,{27.7.b},False
BR,,BRCAH,Cachoeirinha,-29.95,-51.0833333333333,,{41.2.2},False
SE,,SEBA2,Barsta,62.863467,18.3969,,{27.3.d.30},False
DE,,DELSP,Lübeck-Schlutup,53.885,10.793,,"{27.3.c.22,27.3.b, c}",False
JP,,JPWAG,"Kawagoe, Mie",35.01666667,136.6666667,,{61},False
FK,,FKPSY,Port Stanley,-51.692,-57.851,,{41.3.2},False
AE,,AESHJ,Sharjah,25.35,55.38333333,,{51.2},False
PL,,PLWAP,Wapnica,53.875,14.42333333,,{27.3.d.24},False
GB,,GBHVR,Haverfordwest,51.8,-4.966666667,,"{27.7.g,27.7.f}",False
GB,,GBSDS,Sandside,58.56666667,-3.783333333,,{27.4.a},False
DK,,DKKLT,Klint,55.9525,11.5956,,"{27.3.c.22,27.3.a.21,27.3.b, c}",False
ES,,ESCAW,Canido,42.194093,-8.800907,,{27.9.a},False
AU,,AUSRV,Scott River East,-34.33333333,115.4333333,,{57.5.2},False
PT,,PTBGZ,Braga,41.55,-8.433333333,,{27.9.a},False
